offense_id,occur_date,UC2_Literal,neighborhood,npu,lat,long,use_date,zip,county,total_cases,deaths
210500390,2/18/2021,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.849667,-84.357437,2021-02-19,30326,Fulton,291.0,8.0
210511307,2/20/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.852587,-84.36199,2021-02-20,30326,Fulton,273.0,5.0
210511515,2/20/2021,ROBBERY,Lenox,B,33.845738,-84.35821899999999,2021-02-21,30326,Fulton,208.0,0.0
210520363,2/20/2021,LARCENY-FROM VEHICLE,Lenox,B,33.852101,-84.360202,2021-02-21,30326,Fulton,208.0,0.0
210521610,2/21/2021,LARCENY-NON VEHICLE,Lenox,B,33.852101,-84.360202,2021-02-23,30326,Fulton,274.0,2.0
210530916,2/6/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.853069,-84.362601,2021-02-23,30326,Fulton,274.0,2.0
210531390,2/22/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.848578,-84.367053,2021-02-22,30326,Fulton,148.0,3.0
210551376,2/24/2021,LARCENY-NON VEHICLE,Lenox,B,33.851566,-84.358703,2021-02-24,30326,Fulton,292.0,15.0
210561443,2/25/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-02-25,30326,Fulton,305.0,14.0
210561447,2/23/2021,LARCENY-FROM VEHICLE,Lenox,B,33.850488,-84.360431,2021-02-25,30326,Fulton,305.0,14.0
210571831,2/26/2021,LARCENY-NON VEHICLE,Lenox,B,33.851566,-84.358703,2021-02-26,30326,Fulton,388.0,0.0
210601539,3/1/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-01,30326,Fulton,301.0,6.0
210611917,2/26/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-03,30326,Fulton,263.0,14.0
210620412,3/3/2021,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848247,-84.354648,2021-03-03,30326,Fulton,263.0,14.0
210621331,3/3/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.853069,-84.362601,2021-03-10,30326,Fulton,178.0,7.0
210631806,3/4/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.851777,-84.36220300000001,2021-03-04,30326,Fulton,384.0,8.0
210631807,3/4/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.851777,-84.36220300000001,2021-03-04,30326,Fulton,384.0,8.0
210640806,3/4/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.854268,-84.360331,2021-03-05,30326,Fulton,230.0,5.0
210642094,3/5/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-05,30326,Fulton,230.0,5.0
210642309,3/5/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.851777,-84.36220300000001,2021-03-13,30326,Fulton,141.0,5.0
210642379,3/5/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-05,30326,Fulton,230.0,5.0
210642707,3/5/2021,LARCENY-FROM VEHICLE,Lenox,B,33.846251,-84.358682,2021-03-05,30326,Fulton,230.0,5.0
210651447,3/6/2021,ROBBERY,Lenox,B,33.846108,-84.362279,2021-03-06,30326,Fulton,297.0,5.0
210652341,3/6/2021,LARCENY-FROM VEHICLE,Lenox,B,33.848878000000006,-84.365775,2021-03-07,30326,Fulton,231.0,1.0
210652373,3/6/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.853069,-84.362601,2021-03-10,30326,Fulton,178.0,7.0
210652389,3/5/2021,AUTO THEFT,Buckhead Heights,B,33.849337,-84.35862,2021-03-06,30326,Fulton,297.0,5.0
210660702,3/6/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.849532,-84.365994,2021-03-07,30326,Fulton,231.0,1.0
210661352,3/7/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-12,30326,Fulton,156.0,2.0
210661510,3/7/2021,LARCENY-FROM VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-07,30326,Fulton,231.0,1.0
210662082,3/7/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.850405,-84.363363,2021-03-07,30326,Fulton,231.0,1.0
210670811,3/7/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.850405,-84.363363,2021-03-08,30326,Fulton,216.0,4.0
210690946,1/31/2021,LARCENY-NON VEHICLE,Lenox,B,33.851566,-84.358703,2021-03-10,30326,Fulton,178.0,7.0
210691121,3/5/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-11,30326,Fulton,185.0,9.0
210691634,3/6/2021,AUTO THEFT,North Buckhead,B,33.853226,-84.36551700000001,2021-03-10,30326,Fulton,178.0,7.0
210730646,3/14/2021,LARCENY-NON VEHICLE,Lenox,B,33.851566,-84.358703,2021-03-14,30326,Fulton,106.0,0.0
210740814,3/15/2021,ROBBERY,Lenox,B,33.846108,-84.362279,2021-03-15,30326,Fulton,116.0,7.0
210751029,3/16/2021,LARCENY-NON VEHICLE,Lenox,B,33.851566,-84.358703,2021-03-16,30326,Fulton,183.0,1.0
210751073,3/16/2021,AUTO THEFT,Buckhead Heights,B,33.848247,-84.354648,2021-03-16,30326,Fulton,183.0,1.0
210751132,3/12/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-16,30326,Fulton,183.0,1.0
210760488,3/17/2021,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848078,-84.357512,2021-03-17,30326,Fulton,210.0,7.0
210761421,3/17/2021,LARCENY-NON VEHICLE,Lenox,B,33.851566,-84.358703,2021-03-17,30326,Fulton,210.0,7.0
210771109,3/18/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-18,30326,Fulton,211.0,2.0
210771252,3/18/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-18,30326,Fulton,211.0,2.0
210771570,3/18/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.853069,-84.362601,2021-03-18,30326,Fulton,211.0,2.0
210781026,3/19/2021,AGG ASSAULT,North Buckhead,B,33.851077000000004,-84.366414,2021-03-19,30326,Fulton,180.0,4.0
210801305,3/21/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-21,30326,Fulton,197.0,0.0
210810585,3/20/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-22,30326,Fulton,99.0,1.0
210811240,3/22/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.851937,-84.362411,2021-03-23,30326,Fulton,232.0,0.0
210811858,3/22/2021,LARCENY-FROM VEHICLE,Lenox,B,33.851566,-84.358703,2021-03-23,30326,Fulton,232.0,0.0
210821177,3/22/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.851937,-84.362411,2021-03-25,30326,Fulton,198.0,5.0
210821867,3/23/2021,LARCENY-FROM VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-24,30326,Fulton,168.0,11.0
210831071,3/22/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.851937,-84.362411,2021-03-24,30326,Fulton,168.0,11.0
210831779,3/24/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-25,30326,Fulton,198.0,5.0
210841135,3/25/2021,LARCENY-NON VEHICLE,Buckhead Heights,B,33.849667,-84.357437,2021-03-26,30326,Fulton,153.0,3.0
210841197,2/23/2021,LARCENY-NON VEHICLE,North Buckhead,B,33.849796999999995,-84.367778,2021-03-25,30326,Fulton,198.0,5.0
210850681,3/26/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.851129,-84.366166,2021-03-26,30326,Fulton,153.0,3.0
210851321,3/26/2021,LARCENY-FROM VEHICLE,North Buckhead,B,33.853069,-84.362601,2021-03-26,30326,Fulton,153.0,3.0
210860817,3/27/2021,LARCENY-NON VEHICLE,Lenox,B,33.847697,-84.366314,2021-03-27,30326,Fulton,175.0,5.0
210871375,3/28/2021,LARCENY-FROM VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-28,30326,Fulton,107.0,0.0
210881395,3/29/2021,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279,2021-03-29,30326,Fulton,123.0,2.0
202520202,9/7/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-07,30326,Fulton,52.0,0.0
202451088,9/1/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-01,30326,Fulton,160.0,7.0
202461447,8/31/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-02,30326,Fulton,106.0,2.0
202481526,9/4/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-04,30326,Fulton,113.0,3.0
202491399,9/5/2020,LARCENY-NON VEHICLE,North Buckhead,B,33.85248,-84.36058,2020-09-07,30326,Fulton,52.0,0.0
202521396,9/8/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-08,30326,Fulton,60.0,3.0
202531183,9/6/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-09,30326,Fulton,135.0,3.0
202551211,9/8/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-11,30326,Fulton,91.0,1.0
202551329,9/11/2020,LARCENY-NON VEHICLE,North Buckhead,B,33.85242,-84.36703,2020-09-11,30326,Fulton,91.0,1.0
202721139,9/27/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-28,30326,Fulton,134.0,0.0
202481852,9/4/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848620000000004,-84.354,2020-09-04,30326,Fulton,113.0,3.0
202490918,9/4/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848620000000004,-84.354,2020-09-05,30326,Fulton,95.0,7.0
202570136,9/13/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.84983,-84.36779,2020-09-13,30326,Fulton,100.0,2.0
202570766,9/11/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848620000000004,-84.354,2020-09-13,30326,Fulton,100.0,2.0
202571249,9/13/2020,LARCENY-FROM VEHICLE,Lenox,B,33.851820000000004,-84.3595,2020-09-13,30326,Fulton,100.0,2.0
202670161,9/22/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.84983,-84.36779,2020-09-23,30326,Fulton,146.0,3.0
202670399,9/22/2020,LARCENY-FROM VEHICLE,Lenox,B,33.848,-84.35947,2020-09-23,30326,Fulton,146.0,3.0
202691027,9/22/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.85427,-84.36033,2020-09-25,30326,Fulton,100.0,2.0
202692039,9/25/2020,LARCENY-FROM VEHICLE,Lenox,B,33.84624,-84.35862,2020-09-25,30326,Fulton,100.0,2.0
202561482,9/12/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.85252,-84.36116,2020-09-12,30326,Fulton,97.0,1.0
202470890,8/16/2020,LARCENY-NON VEHICLE,Buckhead Heights,B,33.84891,-84.35416,2020-09-03,30326,Fulton,178.0,4.0
202481241,6/1/2020,LARCENY-NON VEHICLE,North Buckhead,B,33.85302,-84.36278,2020-09-04,30326,Fulton,113.0,3.0
202631797,9/19/2020,LARCENY-NON VEHICLE,Lenox,B,33.848420000000004,-84.36643000000001,2020-09-19,30326,Fulton,97.0,1.0
202632055,9/19/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-19,30326,Fulton,97.0,1.0
202470172,9/2/2020,LARCENY-NON VEHICLE,Lenox,B,33.848420000000004,-84.36643000000001,2020-09-03,30326,Fulton,178.0,4.0
202520586,9/8/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-08,30326,Fulton,60.0,3.0
202671195,9/23/2020,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.36211999999999,2020-09-23,30326,Fulton,146.0,3.0
202541109,9/4/2020,AUTO THEFT,Buckhead Heights,B,33.84891,-84.35416,2020-09-10,30326,Fulton,125.0,3.0
202560710,9/11/2020,AUTO THEFT,Buckhead Heights,B,33.84891,-84.35416,2020-09-12,30326,Fulton,97.0,1.0
202601016,9/16/2020,AUTO THEFT,North Buckhead,B,33.85252,-84.36116,2020-09-16,30326,Fulton,162.0,0.0
202651042,9/21/2020,AUTO THEFT,Lenox,B,33.84676,-84.36211999999999,2020-09-21,30326,Fulton,54.0,0.0
202651792,9/21/2020,AUTO THEFT,Buckhead Heights,B,33.84983,-84.35797,2020-09-21,30326,Fulton,54.0,0.0
202681319,9/22/2020,AUTO THEFT,North Buckhead,B,33.85301,-84.36531,2020-09-24,30326,Fulton,85.0,1.0
202681456,9/24/2020,AUTO THEFT,Lenox,B,33.851820000000004,-84.3595,2020-09-24,30326,Fulton,85.0,1.0
202710210,9/27/2020,AUTO THEFT,Buckhead Heights,B,33.848209999999995,-84.35754,2020-09-27,30326,Fulton,54.0,3.0
203661015,12/31/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.852786,-84.362043,2020-12-31,30326,Fulton,854.0,3.0
203651170,12/30/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848304,-84.367471,2020-12-30,30326,Fulton,518.0,6.0
203630724,12/28/2020,BURGLARY,North Buckhead,B,33.853407000000004,-84.36595200000001,2020-12-29,30326,Fulton,743.0,1.0
203631451,12/28/2020,LARCENY-FROM VEHICLE,Lenox,B,33.84615,-84.365049,2020-12-28,30326,Fulton,304.0,0.0
203631548,12/28/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.853516,-84.365353,2020-12-28,30326,Fulton,304.0,0.0
203630952,12/28/2020,AUTO THEFT,North Buckhead,B,33.852714,-84.362915,2020-12-28,30326,Fulton,304.0,0.0
203630462,12/27/2020,LARCENY-FROM VEHICLE,Lenox,B,33.848428000000006,-84.365196,2020-12-28,30326,Fulton,304.0,0.0
203620844,12/27/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-27,30326,Fulton,235.0,0.0
203591628,12/24/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.853407000000004,-84.36595200000001,2020-12-25,30326,Fulton,662.0,4.0
203581390,12/23/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-24,30326,Fulton,860.0,0.0
203590457,12/23/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.854323,-84.360325,2020-12-24,30326,Fulton,860.0,0.0
203591058,12/24/2020,LARCENY-NON VEHICLE,North Buckhead,B,33.852786,-84.362043,2020-12-24,30326,Fulton,860.0,0.0
203591234,12/24/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-24,30326,Fulton,860.0,0.0
203591404,12/24/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-24,30326,Fulton,860.0,0.0
203580315,12/22/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.850488,-84.36363100000001,2020-12-23,30326,Fulton,465.0,6.0
203580838,12/23/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-23,30326,Fulton,465.0,6.0
203571225,12/22/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-23,30326,Fulton,465.0,6.0
203571582,12/22/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-22,30326,Fulton,1000.0,1.0
203561445,12/21/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-22,30326,Fulton,1000.0,1.0
203570648,12/21/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.850488,-84.36363100000001,2020-12-22,30326,Fulton,1000.0,1.0
203561556,12/21/2020,HOMICIDE,North Buckhead,B,33.852786,-84.362043,2020-12-22,30326,Fulton,1000.0,1.0
203561434,12/21/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-21,30326,Fulton,303.0,0.0
203541930,12/19/2020,LARCENY-FROM VEHICLE,Lenox,B,33.846251,-84.358682,2020-12-20,30326,Fulton,529.0,0.0
203550391,12/19/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.852786,-84.362043,2020-12-20,30326,Fulton,529.0,0.0
203541289,12/19/2020,LARCENY-FROM VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-19,30326,Fulton,371.0,1.0
203530299,12/17/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848286,-84.354698,2020-12-18,30326,Fulton,625.0,2.0
203531004,12/17/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.849634,-84.36610999999999,2020-12-18,30326,Fulton,625.0,2.0
203531353,12/18/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-18,30326,Fulton,625.0,2.0
203531710,12/18/2020,LARCENY-FROM VEHICLE,Lenox,B,33.851772,-84.358858,2020-12-18,30326,Fulton,625.0,2.0
203511540,12/16/2020,LARCENY-FROM VEHICLE,Lenox,B,33.851772,-84.358858,2020-12-17,30326,Fulton,633.0,4.0
203511504,12/16/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-12-17,30326,Fulton,633.0,4.0
203511691,12/16/2020,LARCENY-FROM VEHICLE,Lenox,B,33.84615,-84.365049,2020-12-17,30326,Fulton,633.0,4.0
203511206,12/12/2020,LARCENY-NON VEHICLE,North Buckhead,B,33.850395,-84.363148,2020-12-17,30326,Fulton,633.0,4.0
203501527,12/14/2020,BURGLARY,Buckhead Heights,B,33.848964,-84.35592199999999,2020-12-16,30326,Fulton,504.0,2.0
203510213,12/15/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.852786,-84.362043,2020-12-16,30326,Fulton,504.0,2.0
203501396,12/15/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-15,30326,Fulton,722.0,0.0
203501270,12/15/2020,LARCENY-FROM VEHICLE,Lenox,B,33.851772,-84.358858,2020-12-15,30326,Fulton,722.0,0.0
203491345,12/13/2020,LARCENY-NON VEHICLE,North Buckhead,B,33.851839,-84.36443100000001,2020-12-14,30326,Fulton,285.0,0.0
203481639,12/12/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.847355,-84.355438,2020-12-13,30326,Fulton,367.0,0.0
203471854,12/12/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-12,30326,Fulton,606.0,3.0
203451453,12/9/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-10,30326,Fulton,524.0,5.0
203450405,12/9/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.849634,-84.36610999999999,2020-12-10,30326,Fulton,524.0,5.0
203451160,12/10/2020,LARCENY-FROM VEHICLE,Lenox,B,33.851772,-84.358858,2020-12-10,30326,Fulton,524.0,5.0
203440047,12/8/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848304,-84.367471,2020-12-09,30326,Fulton,375.0,4.0
203440347,12/8/2020,BURGLARY,Buckhead Heights,B,33.848286,-84.354698,2020-12-09,30326,Fulton,375.0,4.0
203441794,12/9/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848329,-84.367428,2020-12-09,30326,Fulton,375.0,4.0
203431893,12/8/2020,AUTO THEFT,North Buckhead,B,33.849835,-84.366732,2020-12-08,30326,Fulton,664.0,4.0
203430901,12/8/2020,LARCENY-NON VEHICLE,Lenox,B,33.851772,-84.358858,2020-12-08,30326,Fulton,664.0,4.0
203420844,12/3/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-07,30326,Fulton,405.0,1.0
203410238,12/6/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848286,-84.354698,2020-12-06,30326,Fulton,254.0,0.0
203401209,12/5/2020,AGG ASSAULT,Lenox,B,33.846335,-84.363578,2020-12-05,30326,Fulton,450.0,6.0
203391540,12/4/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.852786,-84.362043,2020-12-04,30326,Fulton,554.0,2.0
203381213,12/3/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-03,30326,Fulton,534.0,6.0
203381413,12/3/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-12-03,30326,Fulton,534.0,6.0
203350756,11/30/2020,LARCENY-FROM VEHICLE,Lenox,B,33.84615,-84.365049,2020-11-30,30326,Fulton,141.0,0.0
203321726,11/27/2020,LARCENY-NON VEHICLE,Lenox,B,33.848428000000006,-84.365196,2020-11-28,30326,Fulton,364.0,6.0
203330778,11/28/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.849540000000005,-84.35740899999999,2020-11-28,30326,Fulton,364.0,6.0
203331162,11/28/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-28,30326,Fulton,364.0,6.0
203321301,11/27/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.852714,-84.362915,2020-11-27,30326,Fulton,249.0,0.0
203301596,11/25/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848304,-84.367471,2020-11-25,30326,Fulton,250.0,2.0
203291705,11/24/2020,LARCENY-FROM VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-24,30326,Fulton,402.0,0.0
203251023,11/20/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-11-24,30326,Fulton,402.0,0.0
203271861,11/22/2020,AUTO THEFT,North Buckhead,B,33.852031,-84.366281,2020-11-23,30326,Fulton,211.0,0.0
203280386,11/19/2020,AUTO THEFT,North Buckhead,B,33.850912,-84.367471,2020-11-23,30326,Fulton,211.0,0.0
203280813,9/20/2020,LARCENY-NON VEHICLE,Lenox,B,33.848428000000006,-84.365196,2020-11-23,30326,Fulton,211.0,0.0
203281272,11/23/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-23,30326,Fulton,211.0,0.0
203261656,11/21/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-22,30326,Fulton,204.0,0.0
203251776,11/20/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.853407000000004,-84.36595200000001,2020-11-20,30326,Fulton,284.0,1.0
203251063,11/20/2020,AGG ASSAULT,Lenox,B,33.846335,-84.363578,2020-11-20,30326,Fulton,284.0,1.0
203251313,11/20/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848286,-84.354698,2020-11-20,30326,Fulton,284.0,1.0
203241579,11/19/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.849823,-84.36743,2020-11-19,30326,Fulton,233.0,2.0
203241687,11/19/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848286,-84.357037,2020-11-19,30326,Fulton,233.0,2.0
203240564,11/19/2020,AUTO THEFT,Buckhead Heights,B,33.850688,-84.35781999999999,2020-11-19,30326,Fulton,233.0,2.0
203240607,11/18/2020,LARCENY-FROM VEHICLE,Ridgedale Park,B,33.849439000000004,-84.352884,2020-11-19,30326,Fulton,233.0,2.0
203220862,11/17/2020,LARCENY-FROM VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-11-18,30326,Fulton,237.0,0.0
203221145,11/17/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.853407000000004,-84.36595200000001,2020-11-17,30326,Fulton,703.0,0.0
203210417,11/14/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848526,-84.366923,2020-11-16,30326,Fulton,71.0,0.0
203211641,11/16/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.849823,-84.36743,2020-11-16,30326,Fulton,71.0,0.0
203211549,11/16/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848286,-84.357037,2020-11-16,30326,Fulton,71.0,0.0
203211518,11/16/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848304,-84.367471,2020-11-16,30326,Fulton,71.0,0.0
203201553,11/15/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-11-15,30326,Fulton,155.0,0.0
203190455,11/14/2020,ROBBERY,Buckhead Heights,B,33.848286,-84.357037,2020-11-14,30326,Fulton,290.0,3.0
203191023,11/13/2020,AUTO THEFT,North Buckhead,B,33.849634,-84.36610999999999,2020-11-14,30326,Fulton,290.0,3.0
203191769,11/14/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-14,30326,Fulton,290.0,3.0
203191892,11/14/2020,LARCENY-NON VEHICLE,Buckhead Heights,B,33.848964,-84.35592199999999,2020-11-14,30326,Fulton,290.0,3.0
203181175,11/10/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-13,30326,Fulton,250.0,0.0
203171607,11/12/2020,ROBBERY,North Buckhead,B,33.849823,-84.36743,2020-11-12,30326,Fulton,234.0,5.0
203160466,11/11/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.854471999999994,-84.365773,2020-11-11,30326,Fulton,194.0,2.0
203161488,11/11/2020,BURGLARY,North Buckhead,B,33.853516,-84.365353,2020-11-11,30326,Fulton,194.0,2.0
203150987,11/10/2020,LARCENY-FROM VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-10,30326,Fulton,349.0,3.0
203150495,10/31/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.850465,-84.3583,2020-11-10,30326,Fulton,349.0,3.0
203130875,11/8/2020,LARCENY-FROM VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-11-09,30326,Fulton,111.0,2.0
203140779,10/19/2020,BURGLARY,Ridgedale Park,B,33.849439000000004,-84.352884,2020-11-09,30326,Fulton,111.0,2.0
203141259,11/9/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848304,-84.367471,2020-11-09,30326,Fulton,111.0,2.0
203100322,11/5/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.849540000000005,-84.35740899999999,2020-11-09,30326,Fulton,111.0,2.0
203130398,11/8/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.853516,-84.365353,2020-11-08,30326,Fulton,160.0,0.0
203131346,11/7/2020,LARCENY-NON VEHICLE,Lenox,B,33.848428000000006,-84.365196,2020-11-08,30326,Fulton,160.0,0.0
203120391,11/7/2020,AGG ASSAULT,North Buckhead,B,33.853515,-84.362829,2020-11-07,30326,Fulton,170.0,1.0
203111649,11/6/2020,ROBBERY,Lenox,B,33.846335,-84.363578,2020-11-06,30326,Fulton,206.0,3.0
203090464,11/3/2020,LARCENY-FROM VEHICLE,North Buckhead,B,33.848526,-84.366923,2020-11-04,30326,Fulton,258.0,0.0
203090584,11/3/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848964,-84.35592199999999,2020-11-04,30326,Fulton,258.0,0.0
203061345,11/1/2020,LARCENY-NON VEHICLE,Lenox,B,33.846515999999994,-84.362679,2020-11-03,30326,Fulton,132.0,1.0
203080870,11/2/2020,LARCENY-NON VEHICLE,Lenox,B,33.848645,-84.359934,2020-11-03,30326,Fulton,132.0,1.0
203080973,11/2/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.849540000000005,-84.35740899999999,2020-11-03,30326,Fulton,132.0,1.0
203070933,11/2/2020,LARCENY-NON VEHICLE,Lenox,B,33.846335,-84.363578,2020-11-02,30326,Fulton,98.0,0.0
203061655,11/1/2020,LARCENY-NON VEHICLE,Lenox,B,33.851089,-84.35963100000001,2020-11-01,30326,Fulton,103.0,0.0
203040600,10/29/2020,LARCENY-FROM VEHICLE,Buckhead Heights,B,33.848964,-84.35592199999999,2020-10-30,30326,Fulton,115.0,1.0
