offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,dispo_code,Shift,loc_type,UC2_Literal,ibr_code,neighborhood,npu,long,lat
203070176,11/2/2020,11/2/2020,2:10,11/2/2020,3:00,206,NULL,NULL,ROSWELL RD & E ANDREWS DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Forest,B,-84.379297,33.843642
203070201,11/2/2020,11/2/2020,1:15,11/2/2020,2:30,202,NULL,NULL,3652 ROSWELL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Tuxedo Park,A,-84.382998,33.854128
203070203,11/2/2020,11/2/2020,1:30,11/2/2020,3:10,512,NULL,NULL,159 FORSYTH ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.395641,33.750317
203070236,11/2/2020,11/2/2020,2:00,11/2/2020,2:22,510,NULL,NULL,17 JESSE HILL JR DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.379955,33.75485
203070295,11/2/2020,11/2/2020,5:05,11/2/2020,19:00,206,NULL,NULL,540 PHARR RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.370619,33.837269
203070309,11/2/2020,11/1/2020,17:00,11/2/2020,5:20,602,NULL,NULL,755 NORTH AVENUE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Poncey-Highland,N,-84.362913,33.770737
203070374,11/2/2020,11/1/2020,19:00,11/2/2020,7:00,310,NULL,NULL,480 CLEVELAND AVE SE,NULL,NULL,NULL,NULL,BURGLARY,220,Browns Mill Park,Z,-84.375448,33.681632
203070377,11/2/2020,11/1/2020,20:00,11/2/2020,7:15,508,NULL,NULL,115 W PEACHTREE PL NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.390887,33.764318
203070403,11/2/2020,10/31/2020,17:00,11/2/2020,7:00,606,NULL,NULL,248 CHESTER AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Reynoldstown,N,-84.358921,33.747858
203070426,11/2/2020,11/2/2020,1:00,11/2/2020,1:30,609,NULL,NULL,37 ABERDEEN ST NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Edgewood,O,-84.344448,33.754558
203070462,11/2/2020,10/30/2020,12:00,11/2/2020,7:30,302,NULL,NULL,693 HUMPHRIES ST SW,NULL,NULL,NULL,NULL,BURGLARY,220,Pittsburgh,V,-84.405201,33.735847
203070475,11/2/2020,11/1/2020,22:00,11/2/2020,8:15,206,NULL,NULL,81 SHERIDAN DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Garden Hills,B,-84.381248,33.831826
203070477,11/2/2020,11/2/2020,8:30,11/2/2020,9:00,212,NULL,NULL,2470 CHESHIRE BRIDGE RD NE,NULL,NULL,NULL,NULL,BURGLARY,220,Lindridge/Martin Manor,F,-84.35211,33.822301
203070488,11/2/2020,11/1/2020,20:00,11/2/2020,8:00,406,NULL,NULL,3200 CUSHMAN CIR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,NULL,I,-84.492555,33.748736
203070493,11/2/2020,11/1/2020,21:00,11/2/2020,9:00,606,NULL,NULL,880 GLENWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Grant Park,W,-84.358291,33.741638
203070524,11/2/2020,11/1/2020,17:00,11/1/2020,18:00,501,NULL,NULL,261 19TH ST NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Atlantic Station,E,-84.396089,33.793821
203070528,11/2/2020,11/1/2020,20:00,11/2/2020,6:00,206,NULL,NULL,540 PHARR RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.370619,33.837269
203070530,11/2/2020,11/2/2020,8:15,11/2/2020,9:00,411,NULL,NULL,3200 STONE RD SW,NULL,NULL,NULL,NULL,BURGLARY,220,Greenbriar,R,-84.495343,33.667877
203070580,11/2/2020,11/1/2020,23:00,11/1/2020,23:30,311,NULL,NULL,532 CLEVELAND AVE SW,NULL,NULL,NULL,NULL,ROBBERY,120,Hammond Park,X,-84.406433,33.678873
203070581,11/2/2020,11/1/2020,20:30,11/2/2020,12:11,503,NULL,NULL,22 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.388077,33.785851
203070588,11/2/2020,11/1/2020,21:30,11/2/2020,12:32,503,NULL,NULL,77 12TH ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.385,33.784237
203070593,11/2/2020,11/2/2020,10:00,11/2/2020,10:30,501,NULL,NULL,608 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.40711,33.785773
203070621,11/2/2020,11/1/2020,23:00,11/2/2020,20:00,502,NULL,NULL,1641 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Midtown,E,-84.391029,33.798847
203070682,11/2/2020,10/31/2020,15:00,11/2/2020,13:30,401,NULL,NULL,1058 OGLETHORPE AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,West End,T,-84.422293,33.735379
203070725,11/2/2020,10/31/2020,15:00,10/31/2020,15:20,206,NULL,NULL,3054 BOLLING WAY NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Buckhead Village,B,-84.380022,33.838432
203070748,11/2/2020,11/1/2020,1:30,11/1/2020,17:00,411,NULL,NULL,3226 GREENBRIAR PKWY SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Greenbriar,R,-84.493524,33.686198
203070797,11/2/2020,11/1/2020,17:00,11/2/2020,11:52,103,NULL,NULL,912 HUFF RD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Blandtown,D,-84.418498,33.788311
203070810,11/2/2020,10/30/2020,15:30,11/2/2020,7:00,306,NULL,NULL,1970 BILLUPS ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Sylvan Hills,X,-84.42139,33.700906
203070813,11/2/2020,10/23/2020,20:30,10/24/2020,2:00,504,NULL,NULL,583 MCAFEE ST NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.394362,33.767626
203070858,11/2/2020,11/1/2020,11:00,11/2/2020,12:30,408,NULL,NULL,1570 AVON AVE SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Venetian Hills,S,-84.439236,33.722257
203070866,11/2/2020,11/2/2020,12:15,11/2/2020,12:25,309,NULL,NULL,2685 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Perkerson,X,-84.409059,33.682476
203070879,11/2/2020,11/2/2020,12:30,11/2/2020,13:38,501,NULL,NULL,1000 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.407828,33.782261
203070896,11/2/2020,11/2/2020,14:10,11/2/2020,14:10,305,NULL,NULL,73 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,South Atlanta,Y,-84.386339,33.712903
203070933,11/2/2020,11/2/2020,13:18,11/2/2020,13:19,210,NULL,NULL,3393 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Lenox,B,-84.363578,33.846335
203070973,11/2/2020,11/2/2020,12:00,11/2/2020,14:00,207,NULL,NULL,1465 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Berkeley Park,D,-84.414681,33.794967
203070974,11/2/2020,11/2/2020,13:50,11/2/2020,13:50,309,NULL,NULL,2685 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Perkerson,X,-84.409059,33.682476
203070979,11/2/2020,11/2/2020,13:41,11/2/2020,13:51,401,NULL,NULL,850 OAK ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,West End,T,-84.415368,33.738872
203070991,11/2/2020,11/2/2020,13:00,11/2/2020,14:00,103,NULL,NULL,1455 ELLSWORTH INDUSTRIAL BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Blandtown,D,-84.425637,33.795853
203071018,11/2/2020,11/2/2020,13:45,11/2/2020,14:16,604,NULL,NULL,676 HIGHLAND AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.365159,33.761474
203071032,11/2/2020,11/2/2020,13:30,11/2/2020,14:00,604,NULL,NULL,626 DEKALB AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.366802,33.753056
203071049,11/2/2020,11/1/2020,23:00,11/2/2020,15:30,510,NULL,NULL,17 JESSE HILL JR DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.379955,33.75485
203071053,11/2/2020,11/2/2020,14:00,11/2/2020,14:10,206,NULL,NULL,2900 PEACHTREE RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Peachtree Heights West,B,-84.383445,33.834469
203071063,11/2/2020,11/2/2020,12:45,11/2/2020,15:30,503,NULL,NULL,1075 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.382621,33.783833
203071071,11/2/2020,11/2/2020,13:30,11/2/2020,14:45,604,NULL,NULL,349 DECATUR ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.377702,33.749898
203071076,11/2/2020,11/2/2020,15:00,11/2/2020,15:10,211,NULL,NULL,2625 PIEDMONT RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Lindbergh/Morosgo,B,-84.365706,33.827401
203071088,11/2/2020,11/2/2020,15:00,11/2/2020,15:25,609,NULL,NULL,1552 FOOTE ST NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Edgewood,O,-84.336601,33.757984
203071115,11/2/2020,11/2/2020,14:30,11/2/2020,16:00,510,NULL,NULL,171 AUBURN AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.381587,33.755417
203071123,11/2/2020,11/2/2020,15:00,NULL,NULL,207,NULL,NULL,540 17TH ST NW,NULL,NULL,NULL,NULL,ROBBERY,120,Loring Heights,E,-84.406885,33.791135
203071126,11/2/2020,11/2/2020,13:08,11/2/2020,14:05,604,NULL,NULL,480 JOHN WESLEY DOBBS AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.371127,33.759626
203071134,11/2/2020,10/31/2020,4:00,11/2/2020,15:48,409,NULL,NULL,2909 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Southwest,R,-84.483046,33.700792
203071176,11/2/2020,11/2/2020,15:53,11/2/2020,15:53,301,NULL,NULL,960 ALLENE AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Adair Park,V,-84.41343,33.728712
203041320,11/2/2020,10/25/2020,10:51,10/25/2020,11:40,201,NULL,NULL,2275 MARIETTA BLVD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,NULL,C,-84.450659,33.819507
203011360,11/2/2020,10/27/2020,12:00,10/27/2020,17:18,401,NULL,NULL,548 HOLDERNESS ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,West End,T,-84.426929,33.740114
203021745,11/2/2020,10/24/2020,22:15,10/28/2020,18:58,211,NULL,NULL,737 MIAMI CIR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lindbergh/Morosgo,B,-84.362675,33.830333
203071751,11/2/2020,11/2/2020,19:15,11/2/2020,21:45,508,NULL,NULL,17 BAKER ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.38829,33.76293
203071701,11/2/2020,11/2/2020,21:11,11/2/2020,22:00,605,NULL,NULL,304 OAKLAND AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Grant Park,W,-84.374679,33.746364
203071744,11/2/2020,11/2/2020,21:40,11/2/2020,21:49,401,NULL,NULL,435 ATWOOD ST SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,West End,T,-84.429063,33.743257
203071226,11/2/2020,11/2/2020,16:15,11/2/2020,16:53,302,NULL,NULL,878 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Pittsburgh,V,-84.407807,33.730982
203071227,11/2/2020,11/2/2020,16:18,11/2/2020,17:40,408,NULL,NULL,1469 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,BURGLARY,220,Venetian Hills,S,-84.43659,33.714063
203071258,11/2/2020,10/30/2020,19:45,11/2/2020,11:45,505,NULL,NULL,708 SPRING ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.389295,33.774961
203071298,11/2/2020,11/2/2020,16:00,11/2/2020,16:30,506,NULL,NULL,895 JOSEPH E. BOONE BLVD NW,NULL,NULL,NULL,NULL,ROBBERY,120,English Avenue,L,-84.416877,33.76368
203071318,11/2/2020,11/2/2020,15:45,11/2/2020,17:00,510,NULL,NULL,192 PEACHTREE CENTER AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.3865,33.759402
203061227,11/2/2020,11/1/2020,14:55,11/2/2020,9:32,409,NULL,NULL,3056 IMPERIAL CIR SW,NULL,NULL,NULL,NULL,ROBBERY,120,Southwest,R,-84.495486,33.699227
203071356,11/2/2020,10/31/2020,20:00,11/2/2020,17:15,205,NULL,NULL,2166 PEACHTREE RD,NULL,NULL,NULL,NULL,AUTO THEFT,240,NULL,C,-84.39283,33.813447
203071362,11/2/2020,11/2/2020,12:00,11/2/2020,17:20,403,NULL,NULL,1439 VENETIAN DR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Venetian Hills,S,-84.435421,33.714729
203071371,11/2/2020,11/2/2020,9:30,11/2/2020,17:00,103,NULL,NULL,2001 JAMES JACKSON PKWY NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Riverside,D,-84.47571,33.810498
203071379,11/2/2020,11/2/2020,17:29,11/2/2020,20:16,602,NULL,NULL,112 KROG ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.364899,33.756303
203071419,11/2/2020,11/2/2020,16:30,11/2/2020,18:30,210,NULL,NULL,3637 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lenox,B,-84.358881,33.853114
203071459,11/2/2020,11/2/2020,17:45,11/2/2020,18:15,609,NULL,NULL,1280 CAROLINE ST NE,NULL,NULL,NULL,NULL,ROBBERY,120,Edgewood,O,-84.346607,33.75935
203071460,11/2/2020,11/2/2020,15:05,11/2/2020,15:27,614,NULL,NULL,650 PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Midtown,E,-84.366409,33.776875
203071473,11/2/2020,11/2/2020,18:13,11/2/2020,19:00,305,NULL,NULL,178 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,The Villages at Carver,Y,-84.391204,33.712797
203071477,11/2/2020,11/2/2020,8:00,11/2/2020,19:18,303,NULL,NULL,730 PRYOR ST SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Mechanicsville,V,-84.394131,33.73483
203071481,11/2/2020,10/31/2020,14:30,11/2/2020,18:00,509,NULL,NULL,126 BAKER ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.383497,33.762573
203071489,11/2/2020,11/2/2020,18:10,11/2/2020,19:58,211,NULL,NULL,2335 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Peachtree Hills,B,-84.387753,33.818868
203071495,11/2/2020,10/17/2020,20:00,10/17/2020,20:30,303,NULL,NULL,191 RALPH DAVID ABERNATHY BLVD SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Mechanicsville,V,-84.394205,33.737002
203071518,11/2/2020,11/2/2020,15:00,11/2/2020,17:30,510,NULL,NULL,171 AUBURN AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.381587,33.755417
203071534,11/2/2020,11/2/2020,18:52,11/2/2020,20:30,305,NULL,NULL,1099 BOULEVARD SE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Chosewood Park,Y,-84.368714,33.724388
203071543,11/2/2020,11/2/2020,18:40,11/2/2020,19:00,211,NULL,NULL,2625 PIEDMONT RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lindbergh/Morosgo,B,-84.365706,33.827401
203071619,11/2/2020,11/2/2020,22:26,11/2/2020,22:26,102,NULL,NULL,875 M.L.K. JR DR NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Vine City,L,-84.415835,33.754966
203071640,11/2/2020,11/2/2020,18:00,11/2/2020,21:00,602,NULL,NULL,900 DEKALB AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.358123,33.75507
203071656,11/2/2020,11/2/2020,0:00,11/2/2020,0:00,206,NULL,NULL,BUCKHEAD AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.377417,33.838222
203071666,11/2/2020,11/2/2020,20:26,11/2/2020,20:33,103,NULL,NULL,1176 CHATTAHOOCHEE AVE NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Blandtown,D,-84.425432,33.800672
203071670,11/2/2020,10/29/2020,20:39,11/2/2020,20:30,205,NULL,NULL,3015 MORNINGTON DR NW,NULL,NULL,NULL,NULL,BURGLARY,220,Castlewood,C,-84.409162,33.837223
203071677,11/2/2020,11/2/2020,17:07,11/2/2020,17:09,509,NULL,NULL,610 SPRING ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.389521,33.770904
203071679,11/2/2020,11/2/2020,20:15,11/2/2020,20:48,409,NULL,NULL,3090 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,ROBBERY,120,Southwest,R,-84.489052,33.693357
203071680,11/2/2020,11/2/2020,20:00,11/2/2020,20:52,508,NULL,NULL,60 ANDREW YOUNG INTERNATIONAL BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.38918,33.759683
203071810,11/2/2020,11/2/2020,16:00,11/2/2020,22:54,508,NULL,NULL,300 TED TURNER DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.389613,33.762632
203061301,11/1/2020,11/1/2020,15:08,11/1/2020,15:40,103,NULL,NULL,2680 ROSEMARY ST NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Riverside,D,-84.475649,33.813256
203061307,11/1/2020,11/1/2020,15:53,11/1/2020,20:53,209,NULL,NULL,4112 IVY CHASE WAY NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,North Buckhead,B,-84.379971,33.856127
203061311,11/1/2020,11/1/2020,14:45,11/1/2020,15:45,602,NULL,NULL,240 NORTH HIGHLAND AVENUE NORTHEAST,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.360387,33.761899
203061331,11/1/2020,11/1/2020,10:00,11/1/2020,16:00,207,NULL,NULL,1395 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Berkeley Park,D,-84.414107,33.793897
203060556,11/1/2020,11/1/2020,5:15,11/1/2020,6:00,112,NULL,NULL,2817 ALLEGRO DR NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Collier Heights,I,-84.479912,33.774778
203051952,11/1/2020,10/31/2020,21:00,10/31/2020,21:30,503,NULL,NULL,75 PEACHTREE PL NW,NULL,NULL,NULL,NULL,HOMICIDE,09A,Midtown,E,-84.389726,33.780701
203060006,11/1/2020,11/1/2020,0:03,11/1/2020,0:03,301,NULL,NULL,763 CATHERINE ST SW,NULL,NULL,NULL,NULL,ROBBERY,120,Adair Park,V,-84.412571,33.726005
203060038,11/1/2020,10/31/2020,21:00,10/31/2020,21:00,114,NULL,NULL,1620 NORTHWEST DR NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,English Park,G,-84.490095,33.796492
203060040,11/1/2020,10/31/2020,1:30,11/1/2020,1:38,407,NULL,NULL,882 AMBIENT WAY,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Mays,H,-84.503381,33.746069
203060041,11/1/2020,11/1/2020,0:00,11/1/2020,0:20,105,NULL,NULL,945 DESOTO ST NW,NULL,NULL,NULL,NULL,BURGLARY,220,Washington Park,K,-84.418557,33.757629
203060085,11/1/2020,11/1/2020,0:15,11/1/2020,1:14,304,NULL,NULL,521 HANK AARON DR SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23B,Summerhill,V,-84.389964,33.737783
203061431,11/1/2020,10/31/2020,22:00,11/1/2020,11:00,610,NULL,NULL,2254 OAKVIEW RD SE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Kirkwood,O,-84.31398,33.750388
203061484,11/1/2020,11/1/2020,2:00,11/1/2020,5:30,508,NULL,NULL,300 TED TURNER DR NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.389613,33.762632
203061487,11/1/2020,11/1/2020,17:31,11/1/2020,17:31,312,NULL,NULL,454 SPRINGSIDE DR SE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Rosedale Heights,Z,-84.375007,33.677166
203061532,11/1/2020,11/1/2020,14:00,11/1/2020,17:47,207,NULL,NULL,500 NORTHSIDE CIR NW,NULL,NULL,NULL,NULL,BURGLARY,220,Loring Heights,E,-84.401668,33.800646
203061540,11/1/2020,11/1/2020,6:30,11/1/2020,13:45,111,NULL,NULL,25 DELMOOR CT NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,NULL,I,-84.490609,33.756328
203061589,11/1/2020,6/20/2020,14:08,7/26/2020,23:00,105,NULL,NULL,246 W LAKE DR NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,West Lake,J,-84.439769,33.76171
203061655,11/1/2020,11/1/2020,18:00,11/1/2020,20:00,210,NULL,NULL,3535 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Lenox,B,-84.359631,33.851089
203061675,11/1/2020,10/27/2020,12:00,11/1/2020,19:00,509,NULL,NULL,265 PEACHTREE CENTER AVE NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.38558,33.761595
203061685,11/1/2020,10/29/2020,19:40,11/1/2020,19:18,109,NULL,NULL,1051 ADA AVE NW,NULL,NULL,NULL,NULL,BURGLARY,220,Almond Park,G,-84.464076,33.78344
203061709,11/1/2020,11/1/2020,19:28,11/1/2020,21:18,402,NULL,NULL,645 HOLDERNESS ST SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,West End,T,-84.428057,33.737532
203061725,11/1/2020,11/1/2020,19:30,11/1/2020,20:00,107,NULL,NULL,1385 JOSEPH E. BOONE BLVD NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Grove Park,J,-84.433187,33.763853
203061731,11/1/2020,11/1/2020,18:44,11/1/2020,19:15,303,NULL,NULL,181 RALPH DAVID ABERNATHY BLVD SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Mechanicsville,V,-84.393754,33.737025
203061743,11/1/2020,11/1/2020,19:30,11/1/2020,19:40,604,NULL,NULL,40 HILLIARD ST NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Sweet Auburn,M,-84.376596,33.755509
203061746,11/1/2020,11/1/2020,15:00,11/1/2020,19:00,503,NULL,NULL,956 ARGONNE AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.377652,33.780578
203061749,11/1/2020,10/31/2020,19:00,11/1/2020,3:00,604,NULL,NULL,349 DECATUR ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.377702,33.749898
203061772,11/1/2020,6/14/2020,0:00,6/15/2020,0:00,310,NULL,NULL,221 CLEVELAND AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Browns Mill Park,Z,-84.396643,33.681457
203061786,11/1/2020,11/1/2020,19:45,11/1/2020,20:15,302,NULL,NULL,180 UNIVERSITY AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Pittsburgh,V,-84.393749,33.721619
203061803,11/1/2020,11/1/2020,20:15,11/1/2020,20:20,211,NULL,NULL,2525 PIEDMONT RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Lindbergh/Morosgo,B,-84.365306,33.824018
203061993,11/1/2020,11/1/2020,22:40,11/1/2020,22:50,105,NULL,NULL,1388 JOSEPH E. BOONE BLVD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23E,Hunter Hills,K,-84.433309,33.763356
203030756,11/1/2020,10/29/2020,0:01,10/29/2020,7:30,411,NULL,NULL,3030 CONTINENTAL COLONY PKWY SW,NULL,NULL,NULL,NULL,BURGLARY,220,Greenbriar,R,-84.493048,33.682757
203041081,11/1/2020,10/30/2020,13:20,10/30/2020,13:45,607,NULL,NULL,905 WOODLAND AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Ormewood Park,W,-84.352418,33.729901
203060164,11/1/2020,11/1/2020,0:50,11/1/2020,1:15,206,NULL,NULL,3004 PIEDMONT RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Garden Hills,B,-84.368642,33.836599
203060233,11/1/2020,10/31/2020,17:30,11/1/2020,2:07,105,NULL,NULL,1639 W LAKE CT NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,West Lake,J,-84.442337,33.759283
203060244,11/1/2020,11/1/2020,1:45,11/1/2020,1:52,512,NULL,NULL,232 FORSYTH ST SW,NULL,NULL,NULL,NULL,ROBBERY,120,Downtown,M,-84.396366,33.74854
203060335,11/1/2020,11/1/2020,1:57,11/1/2020,5:02,409,NULL,NULL,2111 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Adams Park,R,-84.457937,33.706554
203060351,11/1/2020,10/31/2020,23:00,11/1/2020,2:49,613,NULL,NULL,1358 MIDDLESEX AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Morningside/Lenox Park,F,-84.363508,33.791795
203060367,11/1/2020,11/1/2020,2:10,11/1/2020,3:15,206,NULL,NULL,3177 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.37537,33.840766
203060381,11/1/2020,11/1/2020,2:25,11/1/2020,2:35,312,NULL,NULL,183 MT ZION RD SE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Glenrose Heights,Z,-84.387573,33.672179
203060382,11/1/2020,11/1/2020,0:00,11/1/2020,2:34,503,NULL,NULL,1010 W PEACHTREE ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.388618,33.78226
